item_id,worker_id,label,annotation_id,split
fkie3hk,4,0,6897,train
fkil657,2,0,6898,train
fkil657,4,0,6899,train
fkil657,3,0,6900,train
fkiinkl,2,0,6901,train
fkiinkl,3,0,6902,train
fkiinkl,4,0,6903,train
fkio4pv,4,0,6904,train
fkio4pv,3,0,6905,train
fkio4pv,2,0,6906,train
fixz64,4,0,6907,train
fixz64,2,0,6908,train
fixz64,3,0,6909,train
fkkz9uw,3,0,6910,train
fkkz9uw,2,0,6911,train
fkkz9uw,4,1,6912,train
ff9vi8,2,0,6913,train
ff9vi8,4,0,6914,train
ff9vi8,3,0,6915,train
fjx4phr,2,0,6916,test
fjx4phr,4,0,6917,test
fjx4phr,3,0,6918,test
fjyh465,2,0,6919,train
fjyh465,4,0,6920,train
fjyh465,3,0,6921,train
fjxdqxt,2,0,6922,test
fjxdqxt,3,0,6923,test
fjxdqxt,4,0,6924,test
fjy26lo,4,0,6925,train
fjy26lo,3,0,6926,train
fjy26lo,2,0,6927,train
fjy5u2j,4,0,6928,train
fjy5u2j,2,0,6929,train
fjy5u2j,3,0,6930,train
fjya0rr,4,0,6931,train
fjya0rr,3,0,6932,train
fjya0rr,2,0,6933,train
fjy5zgt,2,0,6934,test
fjy5zgt,3,0,6935,test
fjy5zgt,4,0,6936,test
fjyiyty,3,0,6937,train
fjyiyty,2,0,6938,train
fjyiyty,4,0,6939,train
fjyjjrr,4,0,6940,train
fjyjjrr,3,0,6941,train
fjyjjrr,2,0,6942,train
fjyjw4q,4,0,6943,train
fjyjw4q,3,0,6944,train
fjyjw4q,2,0,6945,train
fjylvpn,4,0,6946,train
fjylvpn,2,0,6947,train
fjylvpn,3,0,6948,train
fjzko87,4,0,6949,train
fjzko87,2,0,6950,train
fjzko87,3,0,6951,train
fjzkrfa,4,0,6952,train
fjzkrfa,2,0,6953,train
fjzkrfa,3,0,6954,train
fj6vz5,3,0,6955,train
fj6vz5,2,0,6956,train
fj6vz5,4,0,6957,train
fkl9vfq,4,0,6958,train
fkl9vfq,2,0,6959,train
fkl9vfq,3,0,6960,train
fkla61u,4,0,6961,train
fkla61u,2,0,6962,train
fkla61u,3,0,6963,train
fklazag,2,0,6964,test
fklazag,3,0,6965,test
fklazag,4,0,6966,test
fklb6hr,2,0,6967,train
fklb6hr,4,0,6968,train
fklb6hr,3,0,6969,train
fkld2ul,2,0,6970,train
fkld2ul,3,0,6971,train
fkld2ul,4,0,6972,train
fklhagd,2,0,6973,test
fklhagd,4,0,6974,test
fklhagd,3,0,6975,test
fkljyzj,2,0,6976,train
fkljyzj,3,0,6977,train
fkljyzj,4,0,6978,train
fklnu05,2,0,6979,train
fklnu05,4,0,6980,train
fklnu05,3,0,6981,train
fklnvy4,2,0,6982,test
fklnvy4,4,0,6983,test
fklnvy4,3,0,6984,test
fklpexp,3,0,6985,train
fklpexp,4,0,6986,train
fklpexp,2,0,6987,train
fkluh5c,4,0,6988,train
fkluh5c,3,0,6989,train
fkluh5c,2,0,6990,train
fkmjsee,4,0,6991,test
fkmjsee,3,0,6992,test
fkmjsee,2,0,6993,test
fkmo56g,3,0,6994,train
fkmo56g,4,0,6995,train
fkmo56g,2,0,6996,train
fkmp3cd,2,0,6997,train
fkmp3cd,4,0,6998,train
fkmp3cd,3,0,6999,train
fi3kxx,4,0,7000,train
fi3kxx,2,0,7001,train
fi3kxx,3,0,7002,train
fkewu8w,4,0,7003,test
fkewu8w,2,0,7004,test
fkewu8w,3,0,7005,test
fkeyyif,3,0,7006,train
fkeyyif,2,0,7007,train
fkeyyif,4,0,7008,train
fhfvu7,3,0,7009,test
fhfvu7,4,0,7010,test
fhfvu7,2,0,7011,test
fkbdg3c,4,0,7012,train
fkbdg3c,3,0,7013,train
fkbdg3c,2,0,7014,train
fkbedob,3,0,7015,train
fkbedob,2,0,7016,train
fkbedob,4,0,7017,train
fkcrgx5,2,0,7018,train
fkcrgx5,4,0,7019,train
fkcrgx5,3,0,7020,train
fkbybmq,2,0,7021,test
fkbybmq,3,0,7022,test
fkbybmq,4,0,7023,test
fkc8t7d,3,0,7024,train
fkc8t7d,2,0,7025,train
fkc8t7d,4,0,7026,train
fkcnbfg,2,0,7027,train
fkcnbfg,3,1,7028,train
fkcnbfg,4,0,7029,train
fkd4swc,2,0,7030,train
fkd4swc,4,0,7031,train
fkd4swc,3,0,7032,train
fkd5mrc,3,0,7033,train
fkd5mrc,4,0,7034,train
fkd5mrc,2,0,7035,train
fkd6p89,4,0,7036,train
fkd6p89,3,0,7037,train
fkd6p89,2,0,7038,train
fkdoxgm,4,0,7039,train
fkdoxgm,2,0,7040,train
fkdoxgm,3,0,7041,train
fkd5hc1,4,0,7042,train
fkd5hc1,3,0,7043,train
fkd5hc1,2,0,7044,train
fkddosq,3,0,7045,train
fkddosq,2,0,7046,train
fkddosq,4,0,7047,train
f6klxd,3,0,7052,test
f6klxd,4,0,7053,test
f6klxd,2,0,7054,test
fi5ixa8,2,0,7055,train
fi5ixa8,3,0,7056,train
fi5ixa8,4,0,7057,train
fi6byvy,4,0,7058,train
fi6byvy,2,0,7059,train
fi6byvy,3,0,7060,train
fi5tyq7,3,0,7061,train
fi5tyq7,4,0,7062,train
fi5tyq7,2,0,7063,train
fi79zx6,2,0,7064,train
fi79zx6,3,0,7065,train
fi79zx6,4,0,7066,train
fi7d7sc,3,0,7067,train
fi7d7sc,4,0,7068,train
fi7d7sc,2,0,7069,train
fi5up7t,3,0,7070,train
fi5up7t,2,0,7071,train
fi5up7t,4,0,7072,train
fi659tj,2,0,7073,test
fi659tj,3,0,7074,test
fi659tj,4,0,7075,test
fi6625c,4,0,7076,train
fi6625c,2,0,7077,train
fi6625c,3,0,7078,train
fi69m33,4,0,7079,test
fi69m33,3,1,7080,test
fi69m33,2,0,7081,test
fi6a47m,3,0,7082,train
fi6a47m,2,0,7083,train
fi6a47m,4,0,7084,train
fi6k93a,4,0,7085,train
fi6k93a,2,0,7086,train
fi6k93a,3,0,7087,train
fi7phzy,2,0,7088,train
fi7phzy,3,0,7089,train
fi7phzy,4,0,7090,train
fi8584d,4,0,7091,train
fi8584d,3,0,7092,train
fi8584d,2,0,7093,train
fi8ffj4,3,1,7094,train
fi8ffj4,2,1,7095,train
fi8ffj4,4,0,7096,train
eow6hl,2,0,7097,test
eow6hl,4,0,7098,test
eow6hl,3,0,7099,test
fefug3p,3,0,7100,train
fefug3p,4,0,7101,train
fefug3p,2,0,7102,train
feges5u,3,0,7103,train
feges5u,2,0,7104,train
feges5u,4,0,7105,train
feiwhsk,4,0,7106,train
feiwhsk,2,0,7107,train
feiwhsk,3,0,7108,train
fekp6mr,2,0,7109,train
fekp6mr,3,0,7110,train
fekp6mr,4,0,7111,train
fevxen9,4,0,7112,train
fevxen9,2,0,7113,train
fevxen9,3,0,7114,train
fg8pim,3,0,7115,train
fg8pim,4,0,7116,train
fg8pim,2,0,7117,train
fk34cm1,2,0,7118,train
fk34cm1,4,0,7119,train
fk34cm1,3,0,7120,train
fk34u5s,2,0,7121,train
fk34u5s,4,0,7122,train
fk34u5s,3,0,7123,train
fjf8qu,3,0,7124,train
fjf8qu,2,0,7125,train
fjf8qu,4,0,7126,train
fkmqcx9,3,0,7127,train
fkmqcx9,2,0,7128,train
fkmqcx9,4,0,7129,train
fkmt0vz,4,0,7130,train
fkmt0vz,3,0,7131,train
fkmt0vz,2,0,7132,train
fkmyu60,4,0,7133,train
fkmyu60,2,0,7134,train
fkmyu60,3,0,7135,train
fkn4cxw,2,0,7136,train
fkn4cxw,4,0,7137,train
fkn4cxw,3,0,7138,train
fko10t5,3,0,7139,train
fko10t5,2,0,7140,train
fko10t5,4,0,7141,train
fjlr9o,2,0,7142,train
fjlr9o,3,0,7143,train
fjlr9o,4,0,7144,train
fko4iwq,3,0,7145,train
fko4iwq,4,0,7146,train
fko4iwq,2,0,7147,train
fko644k,4,0,7148,train
fko644k,2,0,7149,train
fko644k,3,0,7150,train
fko7obu,3,0,7151,train
fko7obu,4,0,7152,train
fko7obu,2,0,7153,train
fkoldqa,4,0,7154,train
fkoldqa,3,0,7155,train
fkoldqa,2,0,7156,train
fkon974,3,0,7157,train
fkon974,2,0,7158,train
fkon974,4,0,7159,train
fkp1hxw,2,0,7160,train
fkp1hxw,3,0,7161,train
fkp1hxw,4,0,7162,train
fjmll3,3,1,7163,test
fjmll3,2,1,7164,test
fjmll3,4,1,7165,test
fknrzot,2,0,7166,train
fknrzot,3,0,7167,train
fknrzot,4,0,7168,train
fknun4j,4,0,7169,test
fknun4j,3,0,7170,test
fknun4j,2,0,7171,test
fkny5ga,3,0,7172,train
fkny5ga,2,0,7173,train
fkny5ga,4,1,7174,train
fko364p,4,0,7175,train
fko364p,3,0,7176,train
fko364p,2,0,7177,train
fko33vg,2,1,7178,test
fko33vg,3,1,7179,test
fko33vg,4,1,7180,test
fkoj3y9,3,1,7181,test
fkoj3y9,4,1,7182,test
fkoj3y9,2,1,7183,test
fkobx39,2,1,7184,train
fkobx39,4,1,7185,train
fkobx39,3,1,7186,train
fkoca0l,4,0,7187,test
fkoca0l,3,0,7188,test
fkoca0l,2,0,7189,test
fkoum29,2,0,7190,train
fkoum29,3,0,7191,train
fkoum29,4,0,7192,train
fkowaes,2,1,7193,test
fkowaes,4,1,7194,test
fkowaes,3,1,7195,test
fkoijk3,4,1,7196,train
fkoijk3,2,1,7197,train
fkoijk3,3,1,7198,train
fkompmh,4,0,7199,train
fkompmh,3,0,7200,train
fkompmh,2,0,7201,train
fkosefq,4,0,7202,test
fkosefq,3,0,7203,test
fkosefq,2,0,7204,test
fkot6w5,4,0,7205,train
fkot6w5,2,0,7206,train
fkot6w5,3,0,7207,train
fj3snt,4,0,7208,test
fj3snt,3,0,7209,test
fj3snt,2,0,7210,test
fkkpjjp,3,0,7211,train
fkkpjjp,2,0,7212,train
fkkpjjp,4,0,7213,train
fkkpq6s,2,0,7214,train
fkkpq6s,4,0,7215,train
fkkpq6s,3,0,7216,train
fkkr008,3,0,7217,train
fkkr008,4,0,7218,train
fkkr008,2,0,7219,train
fkkwbbx,3,0,7220,train
fkkwbbx,2,0,7221,train
fkkwbbx,4,0,7222,train
fkkz9dv,4,0,7223,train
fkkz9dv,3,0,7224,train
fkkz9dv,2,0,7225,train
fkkqwaw,4,0,7226,train
fkkqwaw,2,0,7227,train
fkkqwaw,3,0,7228,train
fkkrh7e,4,0,7229,train
fkkrh7e,2,0,7230,train
fkkrh7e,3,0,7231,train
fkkrmfl,2,0,7232,train
fkkrmfl,4,0,7233,train
fkkrmfl,3,0,7234,train
fkksx3h,2,1,7235,train
fkksx3h,4,1,7236,train
fkksx3h,3,1,7237,train
fkkszon,3,0,7238,train
fkkszon,4,0,7239,train
fkkszon,2,0,7240,train
fkkutc3,2,0,7241,train
fkkutc3,3,0,7242,train
fkkutc3,4,0,7243,train
fkkuv4m,2,0,7244,train
fkkuv4m,3,0,7245,train
fkkuv4m,4,0,7246,train
fkkxnyp,2,0,7247,test
fkkxnyp,4,0,7248,test
fkkxnyp,3,0,7249,test
fkkz1ug,3,0,7250,train
fkkz1ug,2,0,7251,train
fkkz1ug,4,0,7252,train
fi8rtm,3,0,7253,train
fi8rtm,2,0,7254,train
fi8rtm,4,0,7255,train
fkft9hj,3,0,7256,train
fkft9hj,2,0,7257,train
fkft9hj,4,0,7258,train
fkfxj0p,3,0,7259,train
fkfxj0p,4,0,7260,train
fkfxj0p,2,0,7261,train
fkg4e3c,4,0,7262,train
fkg4e3c,2,0,7263,train
fkg4e3c,3,0,7264,train
fkg5ipv,2,0,7265,train
fkg5ipv,4,0,7266,train
fkg5ipv,3,0,7267,train
fkgb92z,2,0,7268,train
fkgb92z,3,0,7269,train
fkgb92z,4,0,7270,train
fkfwg1z,2,0,7271,test
fkfwg1z,4,0,7272,test
fkfwg1z,3,0,7273,test
fkg3yc1,3,0,7274,train
fkg3yc1,2,0,7275,train
fkg3yc1,4,0,7276,train
fkfwqtq,4,0,7277,train
fkfwqtq,2,0,7278,train
fkfwqtq,3,0,7279,train
fkfyjvi,4,0,7280,train
fkfyjvi,3,0,7281,train
fkfyjvi,2,0,7282,train
fkfzu6n,2,0,7283,train
fkfzu6n,4,0,7284,train
fkfzu6n,3,0,7285,train
fkg4axe,2,0,7286,train
fkg4axe,4,0,7287,train
fkg4axe,3,0,7288,train
fkg9n58,4,0,7289,train
fkg9n58,2,0,7290,train
fkg9n58,3,0,7291,train
fkga73j,3,0,7292,train
fkga73j,2,0,7293,train
fkga73j,4,0,7294,train
fkg9taz,2,0,7295,train
fkg9taz,3,0,7296,train
fkg9taz,4,0,7297,train
fj4voa,3,0,7298,train
fj4voa,4,0,7299,train
fj4voa,2,0,7300,train
fkkwhcl,3,0,7301,test
fkkwhcl,4,0,7302,test
fkkwhcl,2,0,7303,test
fkkyrli,4,0,7307,train
fkkyrli,2,0,7308,train
fkkyrli,3,0,7309,train
fkkyuh9,4,0,7310,train
fkkyuh9,3,0,7311,train
fkkyuh9,2,0,7312,train
fkl04tq,3,0,7313,train
fkl04tq,4,0,7314,train
fkl04tq,2,0,7315,train
fklchzi,3,0,7316,train
fklchzi,2,0,7317,train
fklchzi,4,0,7318,train
fkl1vxv,2,0,7319,train
fkl1vxv,3,0,7320,train
fkl1vxv,4,0,7321,train
fkl6990,4,0,7322,train
fkl6990,3,0,7323,train
fkl6990,2,0,7324,train
fkl6d16,2,0,7325,train
fkl6d16,3,0,7326,train
fkl6d16,4,0,7327,train
fklapa9,3,0,7328,train
fklapa9,2,0,7329,train
fklapa9,4,0,7330,train
fklc0lr,2,0,7331,train
fklc0lr,3,0,7332,train
fklc0lr,4,0,7333,train
fklf1pw,3,0,7334,train
fklf1pw,2,0,7335,train
fklf1pw,4,0,7336,train
fkl58qc,4,0,7337,train
fkl58qc,2,0,7338,train
fkl58qc,3,0,7339,train
fkl8tml,2,0,7340,train
fkl8tml,3,0,7341,train
fkl8tml,4,0,7342,train
fhd42o,3,0,7343,train
fhd42o,2,0,7344,train
fhd42o,4,0,7345,train
fkafue5,2,0,7346,train
fkafue5,3,0,7347,train
fkafue5,4,0,7348,train
fkajpj1,2,0,7349,train
fkajpj1,3,0,7350,train
fkajpj1,4,0,7351,train
fkak16w,2,0,7352,train
fkak16w,4,0,7353,train
fkak16w,3,0,7354,train
fkafy4j,2,0,7355,train
fkafy4j,4,0,7356,train
fkafy4j,3,0,7357,train
fkagxoi,2,1,7358,test
fkagxoi,4,1,7359,test
fkagxoi,4,1,7360,test
fkagxoi,3,1,7361,test
fkagxoi,3,1,7362,test
fkahddq,2,0,7363,test
fkahddq,3,0,7364,test
fkahddq,4,0,7365,test
fkahqqe,3,0,7366,train
fkahqqe,4,0,7367,train
fkahqqe,2,0,7368,train
fkahshw,2,0,7369,test
fkahshw,4,0,7370,test
fkahshw,3,0,7371,test
fkak5q1,3,1,7372,test
fkak5q1,3,1,7373,test
fkak5q1,2,1,7374,test
fkak5q1,4,1,7375,test
fkak5q1,4,1,7376,test
fkakmbg,4,0,7377,train
fkakmbg,2,0,7378,train
fkakmbg,3,0,7379,train
fkaknj8,4,0,7380,train
fkaknj8,2,0,7381,train
fkaknj8,3,0,7382,train
fkakv78,4,0,7383,train
fkakv78,3,0,7384,train
fkakv78,2,0,7385,train
fkanfqj,3,0,7386,train
fkanfqj,2,1,7387,train
fkanfqj,4,1,7388,train
fkanfqj,3,1,7389,train
fkanfqj,4,1,7390,train
fkanfu0,2,1,7391,train
fkanfu0,4,1,7392,train
fkanfu0,3,1,7393,train
fiurmv,6,0,7394,test
fiurmv,5,0,7395,test
fiurmv,1,0,7396,test
fkjbr84,1,0,7400,train
fkjbr84,6,0,7401,train
fkjbr84,5,0,7402,train
fhmtyf,5,0,7403,train
fhmtyf,1,0,7404,train
fhmtyf,6,0,7405,train
fkc851m,6,0,7406,test
fkc851m,5,0,7407,test
fkc851m,1,0,7408,test
fkcbfuw,1,0,7409,test
fkcbfuw,5,0,7410,test
fkcbfuw,6,0,7411,test
fhjp4e,5,0,7412,test
fhjp4e,1,0,7413,test
fhjp4e,6,0,7414,test
fkbi7un,5,0,7415,test
fkbi7un,6,0,7416,test
fkbi7un,1,0,7417,test
fkbp15u,6,0,7418,train
fkbp15u,1,0,7419,train
fkbp15u,5,0,7420,train
fkbsr2v,6,0,7421,test
fkbsr2v,1,0,7422,test
fkbsr2v,5,0,7423,test
fkbzl28,6,0,7424,train
fkbzl28,5,0,7425,train
fkbzl28,1,0,7426,train
fkc249a,1,0,7427,train
fkc249a,6,0,7428,train
fkc249a,5,0,7429,train
fkc25cx,5,0,7430,train
fkc25cx,6,0,7431,train
fkc25cx,1,0,7432,train
fkc5j21,1,0,7433,train
fkc5j21,6,0,7434,train
fkc5j21,5,0,7435,train
fkc3t7c,1,0,7436,train
fkc3t7c,5,0,7437,train
fkc3t7c,6,0,7438,train
fkc4bqw,5,0,7439,train
fkc4bqw,1,0,7440,train
fkc4bqw,6,0,7441,train
fkc5rxn,1,0,7442,train
fkc5rxn,6,0,7443,train
fkc5rxn,5,0,7444,train
fkc7kiw,6,0,7445,train
fkc7kiw,5,0,7446,train
fkc7kiw,1,0,7447,train
fkc7mol,6,0,7448,train
fkc7mol,1,0,7449,train
fkc7mol,5,0,7450,train
fkc4xaw,6,0,7451,train
fkc4xaw,1,0,7452,train
fkc4xaw,5,0,7453,train
fkc5qa8,5,0,7454,test
fkc5qa8,6,0,7455,test
fkc5qa8,1,0,7456,test
fhi0ot,1,0,7457,train
fhi0ot,5,0,7458,train
fhi0ot,6,0,7459,train
fkbyboh,5,0,7460,train
fkbyboh,1,0,7461,train
fkbyboh,6,0,7462,train
fkc5w3f,5,0,7463,train
fkc5w3f,6,0,7464,train
fkc5w3f,1,0,7465,train
fkdlqjo,6,0,7466,train
fkdlqjo,1,0,7467,train
fkdlqjo,5,0,7468,train
fkck2cn,6,0,7469,train
fkck2cn,5,0,7470,train
fkck2cn,1,0,7471,train
fkcwzv0,6,0,7472,test
fkcwzv0,1,0,7473,test
fkcwzv0,5,0,7474,test
fkclnzq,5,0,7475,test
fkclnzq,6,0,7476,test
fkclnzq,1,0,7477,test
fkcpphg,1,0,7478,test
fkcpphg,6,0,7479,test
fkcpphg,5,0,7480,test
fkct5mx,1,0,7481,train
fkct5mx,5,0,7482,train
fkct5mx,6,0,7483,train
fkd5vqg,6,0,7484,train
fkd5vqg,5,1,7485,train
fkd5vqg,1,0,7486,train
fkcsnwz,6,0,7487,train
fkcsnwz,1,0,7488,train
fkcsnwz,5,0,7489,train
fkd63p0,5,0,7490,train
fkd63p0,1,0,7491,train
fkd63p0,6,0,7492,train
fkh1x0p,5,0,7493,train
fkh1x0p,1,0,7494,train
fkh1x0p,6,0,7495,train
fkdo0du,6,0,7496,train
fkdo0du,5,0,7497,train
fkdo0du,1,0,7498,train
fkdqcki,6,0,7499,train
fkdqcki,5,0,7500,train
fkdqcki,1,0,7501,train
feg912,6,0,7502,test
feg912,1,0,7503,test
feg912,5,0,7504,test
fjsf5yk,1,0,7505,train
fjsf5yk,6,0,7506,train
fjsf5yk,5,0,7507,train
fjsgffl,5,0,7508,train
fjsgffl,6,0,7509,train
fjsgffl,1,0,7510,train
fiu9zm,1,0,7511,train
fiu9zm,5,0,7512,train
fiu9zm,6,0,7513,train
fkj8t24,6,0,7514,train
fkj8t24,1,0,7515,train
fkj8t24,5,0,7516,train
fkjc9mi,6,0,7517,train
fkjc9mi,5,0,7518,train
fkjc9mi,1,0,7519,train
fkjlrc1,5,0,7520,train
fkjlrc1,1,0,7521,train
fkjlrc1,6,0,7522,train
fkjl1a0,1,0,7523,train
fkjl1a0,6,0,7524,train
fkjl1a0,5,0,7525,train
fkjl5im,1,0,7526,train
fkjl5im,5,0,7527,train
fkjl5im,6,0,7528,train
fkjlr55,1,0,7529,train
fkjlr55,5,0,7530,train
fkjlr55,6,0,7531,train
fkjlwwg,6,0,7532,train
fkjlwwg,5,0,7533,train
fkjlwwg,1,0,7534,train
fkjn0ej,6,0,7535,test
fkjn0ej,5,0,7536,test
fkjn0ej,1,0,7537,test
fkjn9pv,6,0,7538,test
fkjn9pv,1,0,7539,test
fkjn9pv,5,0,7540,test
fkjmzh1,1,0,7541,train
fkjmzh1,6,0,7542,train
fkjmzh1,5,0,7543,train
fkjnw4t,6,0,7544,train
fkjnw4t,5,0,7545,train
fkjnw4t,1,0,7546,train
fkjlpzo,6,0,7547,test
fkjlpzo,1,0,7548,test
fkjlpzo,5,0,7549,test
fkjmrwf,1,0,7550,train
fkjmrwf,5,0,7551,train
fkjmrwf,6,0,7552,train
fkjmxn6,6,0,7553,train
fkjmxn6,1,0,7554,train
fkjmxn6,5,0,7555,train
fjmm5q,6,0,7556,train
fjmm5q,1,1,7557,train
fjmm5q,1,1,7558,train
fjmm5q,5,1,7559,train
fjmm5q,1,1,7560,train
fkntivy,6,0,7564,train
fkntivy,5,0,7565,train
fkntivy,1,0,7566,train
fknu59l,6,0,7567,train
fknu59l,1,0,7568,train
fknu59l,5,0,7569,train
fknwmv3,1,1,7570,train
fknwmv3,5,1,7571,train
fknwmv3,6,0,7572,train
fko3efl,5,0,7573,test
fko3efl,6,0,7574,test
fko3efl,1,0,7575,test
fko5k9w,1,0,7576,test
fko5k9w,6,0,7577,test
fko5k9w,5,0,7578,test
fko7mdp,1,0,7579,test
fko7mdp,6,0,7580,test
fko7mdp,5,0,7581,test
fknudeu,1,0,7582,test
fknudeu,5,0,7583,test
fknudeu,6,0,7584,test
fko3nsr,1,1,7585,train
fko3nsr,5,1,7586,train
fko3nsr,1,1,7587,train
fko3nsr,6,1,7588,train
fko6o18,6,0,7589,train
fko6o18,5,0,7590,train
fko6o18,1,0,7591,train
fko6v31,6,0,7592,test
fko6v31,1,0,7593,test
fko6v31,5,0,7594,test
fko7pvm,6,0,7595,train
fko7pvm,1,0,7596,train
fko7pvm,5,0,7597,train
fko703r,1,1,7598,test
fko703r,6,0,7599,test
fko703r,5,0,7600,test
fko703r,1,1,7601,test
fko8keh,6,0,7602,train
fko8keh,5,0,7603,train
fko8keh,1,0,7604,train
fhwng2,5,0,7605,train
fhwng2,1,0,7606,train
fhwng2,6,0,7607,train
fkdq4fw,1,0,7608,train
fkdq4fw,5,0,7609,train
fkdq4fw,6,0,7610,train
fkdqa9a,5,0,7611,train
fkdqa9a,1,0,7612,train
fkdqa9a,6,0,7613,train
fkdqe7u,5,0,7614,train
fkdqe7u,1,0,7615,train
fkdqe7u,6,0,7616,train
fkdqjis,6,0,7617,train
fkdqjis,5,0,7618,train
fkdqjis,1,0,7619,train
fkdyom8,5,0,7620,train
fkdyom8,6,0,7621,train
fkdyom8,1,0,7622,train
fkdzghm,1,0,7623,train
fkdzghm,6,0,7624,train
fkdzghm,5,0,7625,train
fke012e,5,0,7626,train
fke012e,1,0,7627,train
fke012e,6,0,7628,train
fke01f8,1,0,7632,test
fke01f8,5,0,7633,test
fke01f8,6,0,7634,test
fke0f13,5,0,7635,test
fke0f13,6,0,7636,test
fke0f13,1,0,7637,test
fke0xti,1,0,7638,test
fke0xti,6,0,7639,test
fke0xti,5,0,7640,test
fke190t,6,0,7641,train
fke190t,5,0,7642,train
fke190t,1,0,7643,train
fke1hk4,5,0,7644,train
fke1hk4,1,0,7645,train
fke1hk4,6,0,7646,train
fke1ozo,5,0,7647,train
fke1ozo,1,0,7648,train
fke1ozo,6,0,7649,train
fha4fo,1,0,7650,train
fha4fo,6,0,7651,train
fha4fo,5,0,7652,train
fk9z95j,1,1,7656,train
fk9z95j,5,1,7657,train
fk9z95j,6,0,7658,train
fka34m4,5,0,7659,train
fka34m4,6,0,7660,train
fka34m4,1,0,7661,train
fkaauye,6,1,7662,train
fkaauye,5,1,7663,train
fkaauye,1,1,7664,train
fka6enl,6,1,7665,train
fka6enl,1,1,7666,train
fka6enl,5,1,7667,train
fka8bex,6,0,7668,train
fka8bex,1,1,7669,train
fka8bex,5,0,7670,train
fka7bh4,5,0,7671,train
fka7bh4,6,1,7672,train
fka7bh4,1,0,7673,train
fkacedo,5,0,7674,test
fkacedo,1,0,7675,test
fkacedo,6,0,7676,test
fkalbqv,6,0,7677,train
fkalbqv,5,0,7678,train
fkalbqv,1,0,7679,train
fkb0bfz,6,1,7680,train
fkb0bfz,5,0,7681,train
fkb0bfz,1,0,7682,train
fkb4aew,5,0,7683,train
fkb4aew,6,0,7684,train
fkb4aew,1,0,7685,train
fkb6rgo,6,0,7686,train
fkb6rgo,5,0,7687,train
fkb6rgo,1,0,7688,train
fkbhnnk,6,1,7689,test
fkbhnnk,1,0,7690,test
fkbhnnk,5,0,7691,test
fkbieg1,5,0,7692,train
fkbieg1,1,1,7693,train
fkbieg1,6,0,7694,train
ff0wq7,1,0,7695,train
ff0wq7,5,0,7696,train
ff0wq7,6,0,7697,train
fju8luj,6,0,7701,train
fju8luj,1,0,7702,train
fju8luj,5,0,7703,train
fjul63w,1,0,7704,test
fjul63w,5,0,7705,test
fjul63w,6,0,7706,test
fjwb157,5,0,7707,train
fjwb157,6,0,7708,train
fjwb157,1,0,7709,train
fjvk5uf,6,0,7710,train
fjvk5uf,5,0,7711,train
fjvk5uf,1,0,7712,train
fjvxc1c,1,0,7713,train
fjvxc1c,6,0,7714,train
fjvxc1c,5,0,7715,train
fjvxnev,6,0,7716,train
fjvxnev,1,0,7717,train
fjvxnev,5,0,7718,train
fjwb3pn,5,0,7719,train
fjwb3pn,1,0,7720,train
fjwb3pn,6,0,7721,train
fgi55f,5,1,7722,train
fgi55f,1,1,7723,train
fgi55f,6,1,7724,train
fgi55f,6,1,7725,train
fk4y0mj,6,1,7726,train
fk4y0mj,1,1,7727,train
fk4y0mj,5,1,7728,train
fk56gh3,1,1,7729,test
fk56gh3,6,1,7730,test
fk56gh3,5,1,7731,test
fk56tup,5,1,7732,train
fk56tup,1,0,7733,train
fk56tup,6,1,7734,train
fk5e7g0,6,0,7735,train
fk5e7g0,5,0,7736,train
fk5e7g0,1,0,7737,train
fk5lco0,5,0,7738,test
fk5lco0,1,0,7739,test
fk5lco0,6,0,7740,test
fk5mq2q,6,0,7741,train
fk5mq2q,5,0,7742,train
fk5mq2q,1,0,7743,train
fk5gwca,5,1,7744,train
fk5gwca,1,1,7745,train
fk5gwca,6,1,7746,train
fk5k62i,5,1,7747,test
fk5k62i,6,0,7748,test
fk5k62i,1,1,7749,test
fk5n591,6,1,7750,train
fk5n591,1,1,7751,train
fk5n591,5,1,7752,train
fk5mvc6,1,1,7753,train
fk5mvc6,6,1,7754,train
fk5mvc6,5,1,7755,train
fk5nn5s,1,0,7756,train
fk5nn5s,5,0,7757,train
fk5nn5s,6,0,7758,train
fk5nwdb,5,0,7759,train
fk5nwdb,1,0,7760,train
fk5nwdb,6,0,7761,train
fk5mi4n,6,0,7762,train
fk5mi4n,1,0,7763,train
fk5mi4n,5,0,7764,train
fk5n5qt,5,0,7765,test
fk5n5qt,6,0,7766,test
fk5n5qt,1,0,7767,test
fhqr9u,1,0,7768,test
fhqr9u,5,0,7769,test
fhqr9u,6,0,7770,test
fkcs564,5,0,7771,train
fkcs564,6,0,7772,train
fkcs564,1,0,7773,train
fkd0nle,5,0,7774,test
fkd0nle,1,0,7775,test
fkd0nle,6,0,7776,test
fkd3kwx,6,0,7777,train
fkd3kwx,5,0,7778,train
fkd3kwx,1,0,7779,train
fkd4hjt,1,0,7780,train
fkd4hjt,5,0,7781,train
fkd4hjt,6,0,7782,train
fkcvgge,5,0,7783,train
fkcvgge,1,0,7784,train
fkcvgge,6,0,7785,train
fkcxzno,1,0,7789,test
fkcxzno,5,0,7790,test
fkcxzno,6,0,7791,test
fkcypts,1,0,7792,train
fkcypts,5,0,7793,train
fkcypts,6,0,7794,train
fkcz8c1,5,0,7795,train
