item_id,label,worker_id,annotation_id,split
acl32791,0,iO6vHa6qJm,19810,train
acl32800,0,TbUBpfn6iP,19817,train
acl32806,0,LqLKTtrOmx,19823,train
acl32843,0,E3dsmnSPob,19856,train
acl32849,0,GNZuCtwed3,19862,train
acl32852,0,cYKSVBW4HD,19865,train
acl32857,1,GNZuCtwed3,19870,train
acl32858,0,eLGzdD8Tvb,19871,train
acl32865,0,GNZuCtwed3,19877,train
acl32874,0,QiOKkCi7F8,19886,train
acl32879,0,vDe7GN0NrL,19891,train
acl32880,0,dqrONtdjbt,19892,train
acl32885,0,iO6vHa6qJm,19897,train
acl32888,0,eLGzdD8Tvb,19900,train
acl32891,0,TbUBpfn6iP,19903,train
acl32898,0,GNZuCtwed3,19909,train
acl32901,0,CAgNlUizNm,19912,train
acl32904,0,dqrONtdjbt,19915,train
acl32920,0,TrRF46JWfP,19931,train
acl32926,0,eLGzdD8Tvb,19937,train
acl32935,0,E3dsmnSPob,19946,train
acl32939,0,iO6vHa6qJm,19950,train
acl32940,1,Z42dvbYWzV,19951,train
acl32952,0,Z42dvbYWzV,19961,train
acl32961,0,Z42dvbYWzV,19970,train
acl32971,0,dqrONtdjbt,19980,train
acl32995,0,Z42dvbYWzV,20003,train
acl33003,0,GNZuCtwed3,20011,train
acl33005,1,Z42dvbYWzV,20013,train
acl33007,0,iO6vHa6qJm,20015,train
acl33009,0,Z42dvbYWzV,20017,train
acl33030,0,E3dsmnSPob,20032,train
acl33034,0,cYKSVBW4HD,20036,train
acl33036,0,dqrONtdjbt,20038,train
acl33045,0,Z42dvbYWzV,20046,train
acl33047,0,HtRmsP3KiK,20048,train
acl33049,0,CAgNlUizNm,20050,train
acl33051,0,vDe7GN0NrL,20052,train
acl33070,0,QiOKkCi7F8,20071,train
acl33073,0,CAgNlUizNm,20074,train
acl33092,0,LqLKTtrOmx,20093,train
acl33101,0,iO6vHa6qJm,20102,train
acl33109,0,HtRmsP3KiK,20110,train
acl33115,0,Z42dvbYWzV,20113,train
acl33121,0,LqLKTtrOmx,20118,train
acl33123,0,CAgNlUizNm,20120,train
acl33128,0,iO6vHa6qJm,20124,train
acl33130,0,HtRmsP3KiK,20126,train
acl33136,0,TrRF46JWfP,20132,train
acl33138,0,LqLKTtrOmx,20134,train
acl33153,0,TbUBpfn6iP,20148,train
acl33160,0,eLGzdD8Tvb,20154,train
acl33166,0,cYKSVBW4HD,20160,train
acl33169,0,cYKSVBW4HD,20163,train
acl33180,0,Z42dvbYWzV,20173,train
acl33182,0,cYKSVBW4HD,20175,train
acl33186,0,HtRmsP3KiK,20179,train
acl33190,0,Z42dvbYWzV,20183,train
acl33192,0,E3dsmnSPob,20185,train
acl33198,0,IBsVsBliwX,20191,train
acl33199,0,GNZuCtwed3,20192,train
acl33202,0,Z42dvbYWzV,20194,train
acl33205,0,IBsVsBliwX,20196,train
acl33210,0,LqLKTtrOmx,20200,train
acl33213,0,E3dsmnSPob,20202,train
acl33217,0,Z42dvbYWzV,20206,train
acl33228,0,eLGzdD8Tvb,20213,train
acl33255,0,dqrONtdjbt,20237,train
acl33258,0,cYKSVBW4HD,20240,train
acl33259,0,IBsVsBliwX,20241,train
acl33263,0,HtRmsP3KiK,20244,train
acl33264,0,TbUBpfn6iP,20245,train
acl33269,0,vDe7GN0NrL,20248,train
acl33275,0,Z42dvbYWzV,20254,train
acl33278,0,dqrONtdjbt,20256,train
acl33291,1,cYKSVBW4HD,20267,train
acl33304,1,cYKSVBW4HD,20280,train
acl33314,0,GNZuCtwed3,20290,train
acl33315,0,dqrONtdjbt,20291,train
acl33317,0,dqrONtdjbt,20293,train
acl33322,0,LqLKTtrOmx,20297,train
acl33335,0,TrRF46JWfP,20310,train
acl33344,0,Z42dvbYWzV,20319,train
acl33349,1,cYKSVBW4HD,20322,train
acl33350,0,dqrONtdjbt,20323,train
acl33352,0,GNZuCtwed3,20325,train
acl33356,0,IBsVsBliwX,20329,train
acl33358,0,dqrONtdjbt,20331,train
acl33359,0,iO6vHa6qJm,20332,train
acl33363,0,Z42dvbYWzV,20336,train
acl33372,0,HtRmsP3KiK,20344,train
acl33375,0,QiOKkCi7F8,20347,train
acl33377,0,IBsVsBliwX,20349,train
acl33379,0,HtRmsP3KiK,20351,train
acl33382,0,eLGzdD8Tvb,20354,train
acl33384,0,IBsVsBliwX,20356,train
acl33386,0,vDe7GN0NrL,20358,train
acl33389,0,E3dsmnSPob,20361,train
acl33415,0,GNZuCtwed3,20383,train
acl33418,1,cYKSVBW4HD,20386,train
acl33431,0,vDe7GN0NrL,20398,train
acl33436,0,dqrONtdjbt,20401,train
acl33451,0,Z42dvbYWzV,20416,train
acl33469,1,cYKSVBW4HD,20434,train
acl33471,1,cYKSVBW4HD,20436,train
acl33495,0,GNZuCtwed3,20458,train
acl33496,1,cYKSVBW4HD,20459,train
acl33498,0,Z42dvbYWzV,20461,train
acl33503,0,IBsVsBliwX,20466,train
acl33508,0,CAgNlUizNm,20471,train
acl33513,0,GNZuCtwed3,20476,train
acl33515,0,Z42dvbYWzV,20478,train
acl33525,1,cYKSVBW4HD,20488,train
acl33544,0,TrRF46JWfP,20507,train
acl33546,0,Z42dvbYWzV,20509,train
acl33547,0,eLGzdD8Tvb,20510,train
acl33552,0,HtRmsP3KiK,20514,train
acl33562,0,GNZuCtwed3,20522,train
acl33567,0,eLGzdD8Tvb,20527,train
acl33573,0,cYKSVBW4HD,20533,train
acl33575,0,IBsVsBliwX,20535,train
acl33588,0,LqLKTtrOmx,20545,train
acl33590,0,eLGzdD8Tvb,20547,train
acl33595,0,eLGzdD8Tvb,20551,train
acl33603,0,GNZuCtwed3,20558,train
acl33617,0,TbUBpfn6iP,20570,train
acl33622,0,HtRmsP3KiK,20575,train
acl33626,0,iO6vHa6qJm,20579,train
acl33645,0,HtRmsP3KiK,20596,train
acl33653,0,LqLKTtrOmx,20602,train
acl33657,0,Z42dvbYWzV,20606,train
acl33659,0,HtRmsP3KiK,20608,train
acl33663,0,GNZuCtwed3,20612,train
acl33670,0,TrRF46JWfP,20619,train
acl33674,0,vDe7GN0NrL,20623,train
acl33675,0,HtRmsP3KiK,20624,train
acl33682,0,cYKSVBW4HD,20629,train
acl33694,0,eLGzdD8Tvb,20641,train
acl33696,0,vDe7GN0NrL,20643,train
acl33702,0,GNZuCtwed3,20649,train
acl33704,0,GNZuCtwed3,20651,train
acl33714,0,HtRmsP3KiK,20659,train
acl33716,0,E3dsmnSPob,20661,train
acl33718,0,LqLKTtrOmx,20663,train
acl33727,0,Z42dvbYWzV,20672,train
acl33731,0,HtRmsP3KiK,20675,train
acl33736,0,IBsVsBliwX,20680,train
acl33743,0,LqLKTtrOmx,20687,train
acl33745,0,TbUBpfn6iP,20689,train
acl33747,0,GNZuCtwed3,20691,train
acl33748,1,E3dsmnSPob,20692,train
acl33752,0,Z42dvbYWzV,20696,train
acl33762,0,GNZuCtwed3,20706,train
acl33770,0,cYKSVBW4HD,20714,train
acl33783,0,IBsVsBliwX,20727,train
acl33791,0,CAgNlUizNm,20733,train
acl33795,0,HtRmsP3KiK,20737,train
acl33797,0,eLGzdD8Tvb,20739,train
acl33800,0,E3dsmnSPob,20742,train
acl33802,0,QiOKkCi7F8,20744,train
acl33809,0,LqLKTtrOmx,20751,train
acl33822,0,eLGzdD8Tvb,20763,train
acl33824,0,Z42dvbYWzV,20765,train
acl33844,0,HtRmsP3KiK,20782,train
acl33848,0,CAgNlUizNm,20786,train
acl33857,0,vDe7GN0NrL,20793,train
acl33864,0,GNZuCtwed3,20799,train
acl33867,0,E3dsmnSPob,20802,train
acl33875,0,QiOKkCi7F8,20808,train
acl33895,0,TrRF46JWfP,20825,train
acl33901,0,E3dsmnSPob,20829,train
acl33907,0,HtRmsP3KiK,20835,train
acl33915,1,E3dsmnSPob,20843,train
acl33923,0,cYKSVBW4HD,20849,train
acl33928,0,E3dsmnSPob,20853,train
acl33931,0,cYKSVBW4HD,20856,train
acl33945,0,cYKSVBW4HD,20862,train
acl33957,0,E3dsmnSPob,20869,train
acl33962,0,GNZuCtwed3,20872,train
acl33976,0,eLGzdD8Tvb,20882,train
acl34016,0,GNZuCtwed3,20916,train
acl34025,0,Z42dvbYWzV,20923,train
acl34033,0,TrRF46JWfP,20928,train
acl34043,0,IBsVsBliwX,20938,train
acl34073,0,HtRmsP3KiK,20965,train
acl34075,0,LqLKTtrOmx,20967,train
acl34085,0,HtRmsP3KiK,20975,train
acl34091,0,E3dsmnSPob,20981,train
acl34098,0,eLGzdD8Tvb,20986,train
acl34100,0,GNZuCtwed3,20988,train
acl34106,0,TbUBpfn6iP,20993,train
acl34112,0,eLGzdD8Tvb,20999,train
acl34117,0,GNZuCtwed3,21004,train
acl34122,0,LqLKTtrOmx,21008,train
acl34127,0,GNZuCtwed3,21011,train
acl34150,0,dqrONtdjbt,21030,train
acl34151,0,LqLKTtrOmx,21031,train
acl34155,0,iO6vHa6qJm,21035,train
acl34164,0,GNZuCtwed3,21043,train
acl34181,0,E3dsmnSPob,21056,train
acl34183,0,LqLKTtrOmx,21058,train
acl34206,0,HtRmsP3KiK,21078,train
acl34214,0,eLGzdD8Tvb,21086,train
acl34226,0,LqLKTtrOmx,21096,train
acl34251,0,TrRF46JWfP,21117,train
acl34256,0,TbUBpfn6iP,21122,train
acl34264,0,TbUBpfn6iP,21126,train
acl34272,0,TbUBpfn6iP,21134,train
acl34287,0,TbUBpfn6iP,21145,train
acl34290,0,TbUBpfn6iP,21148,train
acl34297,0,TbUBpfn6iP,21155,train
acl34298,0,eLGzdD8Tvb,21156,train
acl34309,0,TbUBpfn6iP,21165,train
acl34318,0,TbUBpfn6iP,21172,train
acl34329,0,eLGzdD8Tvb,21179,train
acl34335,0,TbUBpfn6iP,21185,train
acl34338,0,TbUBpfn6iP,21188,train
acl34341,0,TbUBpfn6iP,21191,train
acl34349,0,cYKSVBW4HD,21199,train
acl34355,0,TbUBpfn6iP,21203,train
acl34380,0,TbUBpfn6iP,21223,train
acl34385,1,CAgNlUizNm,21228,train
acl34392,0,TbUBpfn6iP,21233,train
acl34396,0,TbUBpfn6iP,21237,train
acl34410,0,TbUBpfn6iP,21246,train
acl34436,0,TbUBpfn6iP,21272,train
acl34440,0,TrRF46JWfP,21276,train
acl34442,0,TbUBpfn6iP,21278,train
acl34445,0,TbUBpfn6iP,21281,train
acl34448,0,TbUBpfn6iP,21284,train
acl34468,0,TbUBpfn6iP,21304,train
acl34470,0,TbUBpfn6iP,21306,train
acl34482,0,TbUBpfn6iP,21314,train
acl34486,0,TbUBpfn6iP,21318,train
acl34489,0,TbUBpfn6iP,21321,train
acl34497,0,TbUBpfn6iP,21327,train
acl34501,0,TbUBpfn6iP,21331,train
acl34513,0,TbUBpfn6iP,21339,train
acl34515,0,TbUBpfn6iP,21341,train
acl34521,0,TbUBpfn6iP,21347,train
acl34529,1,GNZuCtwed3,21354,train
acl34544,1,CAgNlUizNm,21369,train
acl34549,0,TbUBpfn6iP,21374,train
acl34550,1,CAgNlUizNm,21375,train
acl34556,0,GNZuCtwed3,21379,train
acl34562,0,TbUBpfn6iP,21385,train
acl34568,0,TbUBpfn6iP,21391,train
acl34576,0,IBsVsBliwX,21399,train
acl34581,0,TbUBpfn6iP,21403,train
acl34583,0,TbUBpfn6iP,21405,train
acl34584,0,TbUBpfn6iP,21406,train
acl34592,1,HtRmsP3KiK,21414,train
acl34593,0,Z42dvbYWzV,21415,train
acl34621,0,TbUBpfn6iP,21440,train
acl34623,0,TbUBpfn6iP,21442,train
acl34632,0,CAgNlUizNm,21451,train
acl34633,0,CAgNlUizNm,21452,train
acl34635,0,CAgNlUizNm,21454,train
acl34640,0,CAgNlUizNm,21459,train
acl34642,0,CAgNlUizNm,21461,train
acl34646,0,CAgNlUizNm,21465,train
acl34668,0,CAgNlUizNm,21482,train
acl34669,0,CAgNlUizNm,21483,train
acl34675,0,CAgNlUizNm,21489,train
acl34678,0,CAgNlUizNm,21492,train
acl34685,0,CAgNlUizNm,21499,train
acl34692,0,Z42dvbYWzV,21506,train
acl34719,0,CAgNlUizNm,21531,train
acl34721,0,CAgNlUizNm,21533,train
acl34726,0,CAgNlUizNm,21538,train
acl34732,0,CAgNlUizNm,21544,train
acl34737,0,CAgNlUizNm,21549,train
acl34743,0,CAgNlUizNm,21555,train
acl34745,0,CAgNlUizNm,21557,train
acl34754,0,CAgNlUizNm,21566,train
acl34760,0,CAgNlUizNm,21572,train
acl34762,0,E3dsmnSPob,21574,train
acl34770,0,CAgNlUizNm,21578,train
acl34775,0,CAgNlUizNm,21581,train
acl34777,0,CAgNlUizNm,21583,train
acl34804,0,CAgNlUizNm,21607,train
acl34806,0,CAgNlUizNm,21609,train
acl34807,0,CAgNlUizNm,21610,train
acl34815,0,CAgNlUizNm,21617,train
acl34835,0,CAgNlUizNm,21634,train
acl34840,0,CAgNlUizNm,21639,train
acl34842,0,CAgNlUizNm,21641,train
acl34846,0,CAgNlUizNm,21645,train
acl34848,0,CAgNlUizNm,21647,train
acl34876,0,CAgNlUizNm,21671,train
acl34878,0,CAgNlUizNm,21673,train
acl34880,0,CAgNlUizNm,21675,train
acl34896,0,CAgNlUizNm,21688,train
acl34906,1,TbUBpfn6iP,21698,train
acl34916,1,TrRF46JWfP,21707,train
acl34926,0,CAgNlUizNm,21717,train
acl34928,0,E3dsmnSPob,21719,train
acl34929,0,cYKSVBW4HD,21720,train
acl34964,0,LqLKTtrOmx,21747,train
acl34971,0,HtRmsP3KiK,21754,train
acl34985,0,HtRmsP3KiK,21766,train
acl34987,0,HtRmsP3KiK,21768,train
acl34990,0,HtRmsP3KiK,21771,train
acl34993,0,Z42dvbYWzV,21774,train
acl35000,0,HtRmsP3KiK,21780,train
acl35005,1,eLGzdD8Tvb,21785,train
acl35006,0,HtRmsP3KiK,21786,train
acl35009,0,HtRmsP3KiK,21789,train
acl35012,0,HtRmsP3KiK,21792,train
acl35014,0,HtRmsP3KiK,21794,train
acl35018,0,HtRmsP3KiK,21798,train
acl35030,0,HtRmsP3KiK,21808,train
acl35034,0,HtRmsP3KiK,21812,train
acl35048,0,HtRmsP3KiK,21825,train
acl35075,0,HtRmsP3KiK,21851,train
acl35077,0,HtRmsP3KiK,21853,train
acl35081,0,HtRmsP3KiK,21857,train
acl35082,1,cYKSVBW4HD,21858,train
acl35085,0,HtRmsP3KiK,21861,train
acl35103,0,QiOKkCi7F8,21878,train
acl35108,0,LqLKTtrOmx,21883,train
acl35112,0,QiOKkCi7F8,21885,train
acl35116,0,QiOKkCi7F8,21889,train
acl35119,0,QiOKkCi7F8,21892,train
acl35123,0,QiOKkCi7F8,21896,train
acl35127,0,QiOKkCi7F8,21899,train
acl35136,0,QiOKkCi7F8,21908,train
acl35150,0,QiOKkCi7F8,21921,train
acl35162,0,QiOKkCi7F8,21932,train
acl35164,0,QiOKkCi7F8,21934,train
acl35177,0,QiOKkCi7F8,21945,train
acl35187,0,QiOKkCi7F8,21955,train
acl35194,1,dqrONtdjbt,21962,train
acl35200,0,QiOKkCi7F8,21968,train
acl35204,0,QiOKkCi7F8,21972,train
acl35207,0,TrRF46JWfP,21975,train
acl35208,0,TrRF46JWfP,21976,train
acl35210,0,cYKSVBW4HD,21978,train
acl35233,0,TrRF46JWfP,22001,train
acl35245,0,HtRmsP3KiK,22013,train
acl35250,0,TrRF46JWfP,22017,train
acl35252,0,TrRF46JWfP,22019,train
acl35259,0,TrRF46JWfP,22023,train
acl35263,0,TrRF46JWfP,22026,train
acl35267,0,TrRF46JWfP,22029,train
acl35269,0,TrRF46JWfP,22031,train
acl35273,0,TrRF46JWfP,22035,train
acl35275,0,TrRF46JWfP,22037,train
acl35284,0,TrRF46JWfP,22044,train
acl35288,0,TrRF46JWfP,22048,train
acl35302,0,TrRF46JWfP,22055,train
acl35309,1,iO6vHa6qJm,22062,train
acl35312,0,HtRmsP3KiK,22065,train
acl35322,0,TrRF46JWfP,22073,train
acl35327,0,TrRF46JWfP,22077,train
acl35342,0,TrRF46JWfP,22092,train
acl35346,0,TrRF46JWfP,22096,train
acl35349,0,TrRF46JWfP,22099,train
acl35351,0,TrRF46JWfP,22101,train
acl35353,0,TrRF46JWfP,22103,train
acl35358,0,TrRF46JWfP,22108,train
acl35362,0,TrRF46JWfP,22112,train
acl35364,0,TrRF46JWfP,22114,train
acl35366,0,TrRF46JWfP,22116,train
acl35375,0,TrRF46JWfP,22125,train
acl35376,1,TrRF46JWfP,22126,train
acl35386,0,LqLKTtrOmx,22134,train
acl35389,0,TrRF46JWfP,22137,train
acl35411,0,TrRF46JWfP,22158,train
acl35417,0,TrRF46JWfP,22164,train
acl35428,0,TrRF46JWfP,22171,train
acl35452,0,TrRF46JWfP,22193,train
acl35463,0,GNZuCtwed3,22202,train
acl35471,0,TrRF46JWfP,22210,train
acl35474,0,TrRF46JWfP,22213,train
acl35478,0,TrRF46JWfP,22217,train
acl35483,1,HtRmsP3KiK,22222,train
acl35489,0,TrRF46JWfP,22228,train
acl35497,0,TrRF46JWfP,22236,train
acl35509,0,TrRF46JWfP,22248,train
acl35510,1,TbUBpfn6iP,22249,train
acl35512,0,TrRF46JWfP,22251,train
acl35513,0,TrRF46JWfP,22252,train
acl35515,0,TrRF46JWfP,22254,train
acl35518,0,TrRF46JWfP,22257,train
acl35522,0,IBsVsBliwX,22261,train
acl35527,0,TrRF46JWfP,22266,train
acl35538,0,iO6vHa6qJm,22277,train
acl35540,0,iO6vHa6qJm,22279,train
acl35551,0,iO6vHa6qJm,22289,train
acl35557,0,iO6vHa6qJm,22293,train
acl35568,0,iO6vHa6qJm,22301,train
acl35575,1,QiOKkCi7F8,22304,train
acl35598,0,iO6vHa6qJm,22321,train
acl35608,0,iO6vHa6qJm,22331,train
acl35617,0,Z42dvbYWzV,22338,train
acl35620,0,iO6vHa6qJm,22341,train
acl35630,0,iO6vHa6qJm,22349,train
acl35632,0,iO6vHa6qJm,22351,train
acl35634,0,LqLKTtrOmx,22353,train
acl35648,0,GNZuCtwed3,22365,train
acl35649,1,CAgNlUizNm,22366,train
acl35652,0,iO6vHa6qJm,22369,train
acl35658,0,Z42dvbYWzV,22375,train
acl35661,0,GNZuCtwed3,22376,train
acl35662,0,iO6vHa6qJm,22377,train
acl35672,0,iO6vHa6qJm,22387,train
acl35674,0,iO6vHa6qJm,22389,train
acl35678,0,iO6vHa6qJm,22393,train
acl35687,0,iO6vHa6qJm,22402,train
acl35689,0,iO6vHa6qJm,22404,train
acl35699,0,iO6vHa6qJm,22414,train
acl35701,0,iO6vHa6qJm,22416,train
acl35706,0,iO6vHa6qJm,22421,train
acl35708,0,iO6vHa6qJm,22423,train
acl35717,0,iO6vHa6qJm,22432,train
acl35721,0,iO6vHa6qJm,22436,train
acl35733,0,iO6vHa6qJm,22445,train
acl35747,0,iO6vHa6qJm,22454,train
acl35748,0,iO6vHa6qJm,22455,train
acl35773,0,QiOKkCi7F8,22472,train
acl35777,0,iO6vHa6qJm,22476,train
acl35784,0,iO6vHa6qJm,22481,train
acl35786,0,iO6vHa6qJm,22483,train
acl35793,0,dqrONtdjbt,22490,train
acl35797,0,iO6vHa6qJm,22494,train
acl35799,0,iO6vHa6qJm,22496,train
acl35806,0,iO6vHa6qJm,22501,train
acl35811,0,iO6vHa6qJm,22506,train
acl35816,1,IBsVsBliwX,22511,train
acl35818,0,iO6vHa6qJm,22513,train
acl35823,0,GNZuCtwed3,22516,train
acl35831,0,iO6vHa6qJm,22524,train
acl35837,0,iO6vHa6qJm,22530,train
acl35840,0,iO6vHa6qJm,22532,train
acl35850,0,vDe7GN0NrL,22540,train
acl35870,0,vDe7GN0NrL,22560,train
acl35878,0,vDe7GN0NrL,22568,train
acl35890,0,vDe7GN0NrL,22578,train
acl35900,0,vDe7GN0NrL,22588,train
acl35910,0,iO6vHa6qJm,22598,train
acl35912,0,vDe7GN0NrL,22600,train
acl35916,0,vDe7GN0NrL,22604,train
acl35917,0,vDe7GN0NrL,22605,train
acl35919,0,vDe7GN0NrL,22607,train
acl35936,0,vDe7GN0NrL,22620,train
acl35939,0,vDe7GN0NrL,22623,train
acl35948,1,GNZuCtwed3,22632,train
acl35969,0,vDe7GN0NrL,22651,train
acl35977,0,CAgNlUizNm,22657,train
acl35978,0,vDe7GN0NrL,22658,train
acl35987,0,vDe7GN0NrL,22665,train
acl35989,0,vDe7GN0NrL,22667,train
acl35996,0,vDe7GN0NrL,22674,train
acl35999,0,vDe7GN0NrL,22677,train
acl36001,0,vDe7GN0NrL,22679,train
acl36005,0,vDe7GN0NrL,22683,train
acl36007,0,vDe7GN0NrL,22685,train
acl36020,0,vDe7GN0NrL,22696,train
acl36025,0,vDe7GN0NrL,22701,train
acl36037,0,vDe7GN0NrL,22713,train
acl36041,0,vDe7GN0NrL,22717,train
acl36046,1,TrRF46JWfP,22722,train
acl36049,0,GNZuCtwed3,22725,train
acl36052,0,vDe7GN0NrL,22728,train
acl36054,0,vDe7GN0NrL,22730,train
acl36064,0,GNZuCtwed3,22738,train
acl36072,0,vDe7GN0NrL,22746,train
acl36076,0,vDe7GN0NrL,22750,train
acl36080,0,HtRmsP3KiK,22754,train
acl36083,0,vDe7GN0NrL,22755,train
acl36104,1,dqrONtdjbt,22772,train
acl36108,0,vDe7GN0NrL,22776,train
acl36115,0,vDe7GN0NrL,22783,train
acl36116,0,vDe7GN0NrL,22784,train
acl36129,0,vDe7GN0NrL,22795,train
acl36137,0,vDe7GN0NrL,22801,train
acl36140,0,vDe7GN0NrL,22804,train
acl36142,0,vDe7GN0NrL,22806,train
acl36150,0,TbUBpfn6iP,22814,train
acl36152,0,vDe7GN0NrL,22816,train
acl36157,1,E3dsmnSPob,22821,train
acl36161,0,GNZuCtwed3,22823,train
acl36163,0,vDe7GN0NrL,22825,train
acl36177,0,vDe7GN0NrL,22839,train
acl36190,1,vDe7GN0NrL,22850,train
acl36196,0,iO6vHa6qJm,22855,train
acl36202,0,vDe7GN0NrL,22860,train
acl36203,0,vDe7GN0NrL,22861,train
acl36211,0,vDe7GN0NrL,22867,train
acl36215,0,vDe7GN0NrL,22871,train
acl36219,0,vDe7GN0NrL,22875,train
acl36227,0,Z42dvbYWzV,22883,train
acl36247,0,vDe7GN0NrL,22899,train
acl36248,0,vDe7GN0NrL,22900,train
acl36249,0,vDe7GN0NrL,22901,train
acl36252,0,vDe7GN0NrL,22904,train
acl36256,0,vDe7GN0NrL,22908,train
acl36262,0,vDe7GN0NrL,22914,train
acl36271,0,vDe7GN0NrL,22923,train
acl36280,0,vDe7GN0NrL,22927,train
acl36294,0,vDe7GN0NrL,22940,train
acl36297,0,vDe7GN0NrL,22943,train
acl36300,0,vDe7GN0NrL,22946,train
acl36307,0,GNZuCtwed3,22953,train
acl36327,0,LqLKTtrOmx,22967,train
acl36333,0,LqLKTtrOmx,22973,train
acl36336,0,LqLKTtrOmx,22976,train
acl36341,0,LqLKTtrOmx,22980,train
acl36363,0,LqLKTtrOmx,23002,train
acl36368,1,TbUBpfn6iP,23007,train
acl36372,0,LqLKTtrOmx,23011,train
acl36373,1,TrRF46JWfP,23012,train
acl36374,0,LqLKTtrOmx,23013,train
acl36386,0,LqLKTtrOmx,23025,train
acl36398,0,LqLKTtrOmx,23037,train
acl36409,0,LqLKTtrOmx,23048,train
acl36416,1,vDe7GN0NrL,23055,train
acl36421,0,LqLKTtrOmx,23060,train
acl36425,0,GNZuCtwed3,23064,train
acl36426,0,LqLKTtrOmx,23065,train
acl36428,0,LqLKTtrOmx,23067,train
acl36430,0,LqLKTtrOmx,23069,train
acl36431,1,LqLKTtrOmx,23070,train
acl36441,0,GNZuCtwed3,23080,train
acl36445,0,E3dsmnSPob,23084,train
acl36449,0,LqLKTtrOmx,23088,train
acl36451,0,LqLKTtrOmx,23089,train
acl36455,0,LqLKTtrOmx,23093,train
acl36463,0,LqLKTtrOmx,23101,train
acl36464,0,LqLKTtrOmx,23102,train
acl36469,0,LqLKTtrOmx,23107,train
acl36493,0,IBsVsBliwX,23129,train
acl36504,0,IBsVsBliwX,23137,train
acl36506,0,IBsVsBliwX,23139,train
acl36509,0,IBsVsBliwX,23142,train
acl36513,0,IBsVsBliwX,23146,train
acl36521,0,IBsVsBliwX,23152,train
acl36526,0,IBsVsBliwX,23157,train
acl36536,0,IBsVsBliwX,23165,train
acl36553,0,IBsVsBliwX,23178,train
acl36556,0,IBsVsBliwX,23181,train
acl36566,0,IBsVsBliwX,23191,train
acl36572,0,IBsVsBliwX,23195,train
acl36578,0,IBsVsBliwX,23201,train
acl36587,0,IBsVsBliwX,23210,train
acl36603,0,IBsVsBliwX,23221,train
acl36605,0,IBsVsBliwX,23223,train
acl36609,0,IBsVsBliwX,23227,train
acl36613,0,IBsVsBliwX,23229,train
acl36617,0,IBsVsBliwX,23233,train
acl36622,0,IBsVsBliwX,23238,train
acl36628,0,IBsVsBliwX,23241,train
acl36633,0,IBsVsBliwX,23246,train
acl36635,0,IBsVsBliwX,23248,train
acl36642,0,eLGzdD8Tvb,23255,train
acl36646,0,IBsVsBliwX,23259,train
acl36651,0,IBsVsBliwX,23264,train
acl36657,0,IBsVsBliwX,23270,train
acl36671,0,IBsVsBliwX,23283,train
acl36672,0,IBsVsBliwX,23284,train
acl36675,0,IBsVsBliwX,23285,train
acl36677,0,IBsVsBliwX,23287,train
acl36687,0,IBsVsBliwX,23295,train
acl36707,0,IBsVsBliwX,23313,train
acl36709,0,IBsVsBliwX,23315,train
acl36720,0,IBsVsBliwX,23325,train
acl36727,0,IBsVsBliwX,23329,train
acl36737,0,IBsVsBliwX,23339,train
acl36748,0,IBsVsBliwX,23350,train
acl36752,0,Z42dvbYWzV,23354,train
acl36753,0,IBsVsBliwX,23355,train
acl36772,0,IBsVsBliwX,23372,train
acl36776,0,IBsVsBliwX,23376,train
acl36779,0,IBsVsBliwX,23378,train
acl36783,0,IBsVsBliwX,23380,train
acl36785,0,IBsVsBliwX,23382,train
acl36793,0,IBsVsBliwX,23390,train
acl36825,0,dqrONtdjbt,23420,train
acl36827,0,CAgNlUizNm,23422,train
acl36832,0,dqrONtdjbt,23425,train
acl36838,0,dqrONtdjbt,23431,train
acl36845,0,dqrONtdjbt,23437,train
acl36849,0,dqrONtdjbt,23439,train
acl36851,0,dqrONtdjbt,23441,train
acl36853,0,dqrONtdjbt,23443,train
acl36855,0,dqrONtdjbt,23445,train
acl36860,0,dqrONtdjbt,23450,train
acl36864,0,dqrONtdjbt,23452,train
acl36872,0,IBsVsBliwX,23458,train
acl36873,1,HtRmsP3KiK,23459,train
acl36874,0,dqrONtdjbt,23460,train
acl36877,1,dqrONtdjbt,23463,train
acl36880,0,dqrONtdjbt,23466,train
acl36889,0,dqrONtdjbt,23475,train
acl36900,0,dqrONtdjbt,23486,train
acl36906,1,GNZuCtwed3,23492,train
acl36916,0,dqrONtdjbt,23501,train
acl36918,0,dqrONtdjbt,23503,train
acl36927,0,dqrONtdjbt,23511,train
acl36933,0,dqrONtdjbt,23517,train
acl36937,0,GNZuCtwed3,23521,train
acl36938,1,IBsVsBliwX,23522,train
acl36939,0,GNZuCtwed3,23523,train
acl36941,0,GNZuCtwed3,23525,train
acl36946,0,GNZuCtwed3,23529,train
acl36951,0,GNZuCtwed3,23534,train
acl36955,0,GNZuCtwed3,23537,train
acl36959,0,HtRmsP3KiK,23541,train
acl36964,0,GNZuCtwed3,23545,train
acl36969,0,GNZuCtwed3,23550,train
acl36975,0,GNZuCtwed3,23555,train
acl36990,0,GNZuCtwed3,23568,train
acl37002,0,cYKSVBW4HD,23580,train
acl37004,0,GNZuCtwed3,23582,train
acl37008,0,GNZuCtwed3,23586,train
acl37019,1,HtRmsP3KiK,23594,train
acl37026,0,GNZuCtwed3,23599,train
